date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2004-02-26,21595.04,21609.23,21180.48,21438.96,0,2004,2,26
2004-02-27,21438.92,21747.46,21421.79,21645.68,0,2004,2,27
2004-02-28,21651.36,21755.02,21635.97,21755.02,0,2004,2,28
2004-03-01,21755.02,22515.07,21755.02,22515.07,0,2004,3,1
2004-03-02,22513.26,22714.45,21941.66,22472.35,0,2004,3,2
2004-03-03,22478.7,22800.79,22191.32,22603.92,0,2004,3,3
2004-03-04,22600.88,22752.87,22255.54,22361.17,0,2004,3,4
2004-03-05,22330.87,22937.0,22330.87,22815.09,0,2004,3,5
2004-03-06,22810.3,22872.94,22810.3,22872.94,0,2004,3,6
2004-03-08,22873.86,23372.87,22873.86,23006.44,0,2004,3,8
2004-03-09,23014.91,23093.65,22502.75,22694.42,0,2004,3,9
2004-03-10,22693.01,22699.11,21784.79,21802.91,0,2004,3,10
2004-03-11,21767.9,21776.25,20817.54,20817.54,0,2004,3,11
2004-03-12,20807.2,21799.65,20755.57,21746.79,0,2004,3,12
2004-03-13,21740.51,21775.77,21733.87,21775.77,0,2004,3,13
2004-03-15,21775.77,21836.41,21162.36,21186.35,0,2004,3,15
2004-03-16,21188.54,21647.0,21183.24,21599.99,0,2004,3,16
2004-03-17,21609.59,22034.18,21562.76,21841.93,0,2004,3,17
2004-03-18,21900.98,22411.39,21678.74,22339.19,0,2004,3,18
2004-03-19,22343.16,22470.15,22217.36,22277.96,0,2004,3,19
2004-03-20,22274.24,22274.59,22244.01,22260.64,0,2004,3,20
2004-03-22,22260.64,22260.64,21569.02,21657.88,0,2004,3,22
2004-03-23,21658.56,21831.54,21253.78,21276.27,0,2004,3,23
2004-03-24,21274.46,21274.46,20833.87,20956.93,0,2004,3,24
2004-03-25,20959.83,21323.08,20856.86,21029.4,0,2004,3,25
2004-03-26,21022.51,21650.5,21000.38,21569.52,0,2004,3,26
2004-03-27,21568.8,21568.8,21541.01,21541.01,0,2004,3,27
2004-03-29,21541.01,21816.98,21435.47,21501.18,0,2004,3,29
2004-03-30,21492.11,22002.62,21440.06,22002.62,0,2004,3,30
2004-03-31,22008.0,22255.98,21872.68,22098.23,0,2004,3,31
2004-04-01,22105.0,22155.43,22065.77,22155.43,0,2004,4,1
2004-04-02,22647.07,23034.4,22629.33,22751.16,0,2004,4,2
2004-04-03,22751.54,23012.32,22751.54,22948.95,0,2004,4,3
2004-04-06,23146.07,23178.84,22858.79,23038.4,0,2004,4,6
2004-04-07,23052.27,23075.24,22445.53,22494.84,0,2004,4,7
2004-04-08,22494.52,22739.8,22307.06,22690.87,0,2004,4,8
2004-04-09,22691.54,22727.92,22691.54,22724.7,0,2004,4,9
2004-04-12,22724.7,22970.01,22545.39,22545.39,0,2004,4,12
2004-04-13,22789.44,22994.87,22554.55,22598.66,0,2004,4,13
2004-04-14,22580.25,22580.25,22165.11,22317.17,0,2004,4,14
2004-04-15,22308.87,22311.96,21482.56,21726.85,0,2004,4,15
2004-04-16,21743.84,21937.89,21591.96,21789.8,0,2004,4,16
2004-04-17,21786.77,21786.77,21768.93,21768.93,0,2004,4,17
2004-04-19,21772.78,21863.99,21417.42,21577.36,0,2004,4,19
2004-04-20,21576.25,21665.33,21101.48,21101.48,0,2004,4,20
2004-04-21,21099.69,21099.69,21067.96,21077.59,0,2004,4,21
2004-04-22,21077.52,21182.03,20731.52,21161.23,0,2004,4,22
2004-04-23,21157.09,21625.27,21141.61,21582.14,0,2004,4,23
2004-04-24,21577.52,21590.47,21577.52,21590.47,0,2004,4,24
2004-04-26,21588.32,21778.27,21286.43,21318.54,0,2004,4,26
2004-04-27,21319.75,21714.66,21253.73,21341.02,0,2004,4,27
2004-04-28,21338.82,21373.68,20513.12,20540.98,0,2004,4,28
2004-04-29,20537.17,20756.13,19675.56,19888.02,0,2004,4,29
2004-04-30,19884.52,20172.16,19508.19,19566.56,0,2004,4,30
2004-05-01,19582.66,19629.38,19554.67,19607.23,0,2004,5,1
2004-05-05,19987.56,20342.1,19835.4,20063.15,0,2004,5,5
2004-05-06,20059.58,20059.58,19232.1,19273.01,0,2004,5,6
2004-05-07,19273.27,19273.27,18572.54,18677.46,0,2004,5,7
2004-05-08,18661.24,18661.24,18620.01,18620.01,0,2004,5,8
2004-05-10,18418.39,18421.66,17601.07,17640.38,0,2004,5,10
2004-05-11,17620.67,18582.77,17604.12,18559.73,0,2004,5,11
2004-05-12,18567.56,18745.32,17885.24,18388.12,0,2004,5,12
2004-05-13,18387.96,18619.3,17901.54,18416.24,0,2004,5,13
2004-05-14,18401.3,18951.94,18395.23,18620.87,0,2004,5,14
2004-05-15,18622.41,18630.66,18611.21,18611.21,0,2004,5,15
2004-05-17,18588.29,18588.29,17973.14,18081.81,0,2004,5,17
2004-05-18,18081.27,18610.24,18081.27,18605.69,0,2004,5,18
2004-05-19,18574.08,19120.34,18556.29,18717.78,0,2004,5,19
2004-05-20,18698.43,18700.4,18228.76,18263.84,0,2004,5,20
2004-05-21,18263.85,18386.84,18041.2,18229.09,0,2004,5,21
2004-05-22,18230.56,18286.6,18230.56,18285.49,0,2004,5,22
2004-05-24,18287.67,18653.0,18287.67,18652.42,0,2004,5,24
2004-05-25,18654.83,18869.04,18589.94,18859.59,0,2004,5,25
2004-05-26,18838.31,19055.3,18737.2,19028.39,0,2004,5,26
2004-05-27,19075.53,19763.09,19060.54,19729.14,0,2004,5,27
2004-05-28,19743.75,19990.85,19579.84,19753.8,0,2004,5,28
2004-05-29,19739.38,19745.07,19667.38,19667.38,0,2004,5,29
2004-05-31,19671.82,19769.44,19420.6,19595.1,0,2004,5,31
2004-06-01,19549.3,19613.0,19176.53,19543.6,0,2004,6,1
2004-06-02,19540.99,19922.55,19536.86,19761.47,0,2004,6,2
2004-06-03,19749.82,19775.68,19332.38,19432.6,0,2004,6,3
2004-06-04,19429.81,19901.98,19399.96,19782.6,0,2004,6,4
2004-06-05,19784.92,19818.73,19784.92,19818.73,0,2004,6,5
2004-06-07,19825.85,20487.09,19825.85,20487.09,0,2004,6,7
2004-06-08,20480.94,20529.32,20158.54,20321.4,0,2004,6,8
2004-06-09,20315.07,20315.07,19797.45,19873.4,0,2004,6,9
2004-06-10,19867.98,19867.98,19861.3,19864.7,0,2004,6,10
2004-06-11,19873.27,19979.26,19788.95,19861.93,0,2004,6,11
2004-06-12,19856.49,19856.49,19832.19,19834.46,0,2004,6,12
2004-06-15,19496.25,20030.97,19496.25,19929.1,0,2004,6,15
2004-06-16,20050.1,20514.31,20006.1,20475.37,0,2004,6,16
2004-06-17,20471.71,20697.29,20202.83,20330.81,0,2004,6,17
2004-06-18,20331.39,20454.8,20076.41,20345.42,0,2004,6,18
2004-06-19,20346.17,20353.77,20333.33,20333.33,0,2004,6,19
2004-06-21,20335.61,20637.5,20335.61,20634.56,0,2004,6,21
2004-06-22,20293.04,20359.77,20069.93,20133.77,0,2004,6,22
2004-06-23,20199.2,20580.82,20199.2,20475.71,0,2004,6,23
2004-06-24,20837.22,21068.22,20681.35,20693.11,0,2004,6,24
2004-06-25,20695.81,20939.98,20668.62,20833.32,0,2004,6,25
2004-06-28,20750.23,20892.24,20353.99,20362.94,0,2004,6,28
2004-06-29,20361.38,20832.98,20350.91,20808.38,0,2004,6,29
2004-06-30,20805.79,21183.47,20733.04,21157.78,0,2004,6,30
2004-07-01,21148.49,21394.15,21094.33,21380.34,0,2004,7,1
2004-07-02,21382.71,21746.75,21348.67,21619.45,0,2004,7,2
2004-07-03,21599.41,21599.41,21568.36,21568.36,0,2004,7,3
2004-07-05,21565.18,21665.62,21428.55,21561.16,0,2004,7,5
2004-07-06,21669.44,21669.44,21123.86,21201.56,0,2004,7,6
2004-07-07,21192.0,21364.45,21118.31,21172.81,0,2004,7,7
2004-07-08,21174.96,21181.25,20821.24,20904.98,0,2004,7,8
