date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2003-12-15,499.36,507.64,499.36,506.22,5874709485,2003,12,15
2003-12-16,506.22,507.42,497.37,497.54,5875378191,2003,12,16
2003-12-17,497.54,502.15,495.91,500.82,7329696651,2003,12,17
2003-12-18,500.82,510.22,500.48,509.94,7464089486,2003,12,18
2003-12-19,509.94,521.08,509.94,519.73,8059175606,2003,12,19
2003-12-22,519.73,523.77,516.24,521.95,4421974874,2003,12,22
2003-12-23,521.95,525.57,516.18,516.85,7091261021,2003,12,23
2003-12-24,516.85,519.22,511.59,511.65,4414514214,2003,12,24
2003-12-25,511.65,514.28,509.09,513.56,2680526849,2003,12,25
2003-12-26,513.56,519.91,513.56,517.58,3474712137,2003,12,26
2003-12-29,517.58,520.22,517.58,518.81,1725386239,2003,12,29
2003-12-30,518.81,519.47,512.01,514.71,2385409703,2003,12,30
2004-01-05,514.71,542.51,514.71,542.19,6467250542,2004,1,5
2004-01-06,542.19,548.94,540.7,543.94,6000835972,2004,1,6
2004-01-08,543.94,543.94,532.92,533.57,6149007184,2004,1,8
2004-01-09,533.57,549.69,533.57,549.69,6895948926,2004,1,9
2004-01-12,549.69,552.9,536.79,536.85,7506517453,2004,1,12
2004-01-13,536.85,543.82,530.6,531.93,9104465089,2004,1,13
2004-01-14,531.93,542.45,528.4,542.45,8031644302,2004,1,14
2004-01-15,542.45,542.92,522.97,523.81,10320190510,2004,1,15
2004-01-16,523.81,535.86,521.25,532.49,10414198069,2004,1,16
2004-01-19,532.49,539.22,530.93,539.17,8038061765,2004,1,19
2004-01-20,539.17,547.18,538.34,541.87,11587318992,2004,1,20
2004-01-21,541.87,548.94,541.87,546.98,10207445288,2004,1,21
2004-01-22,546.98,553.8,539.95,553.17,13469386605,2004,1,22
2004-01-23,553.17,563.69,551.54,563.62,9430682311,2004,1,23
2004-01-26,563.62,567.98,556.1,556.89,9888776429,2004,1,26
2004-01-27,556.89,565.67,551.81,561.0,11869478186,2004,1,27
2004-01-28,561.0,563.6,554.27,556.33,8647436801,2004,1,28
2004-01-29,556.33,565.07,554.06,562.15,7658150155,2004,1,29
2004-01-30,562.15,562.15,546.48,551.72,13140814350,2004,1,30
2004-02-02,551.72,554.22,541.5,542.56,8463889675,2004,2,2
2004-02-03,542.56,551.87,538.16,551.02,8974908410,2004,2,3
2004-02-04,551.02,561.3,550.58,557.56,11276061474,2004,2,4
2004-02-05,557.56,561.05,547.5,547.79,10652554312,2004,2,5
2004-02-06,547.79,549.34,541.63,549.09,7541293122,2004,2,6
2004-02-09,549.09,556.4,549.09,552.83,7446999129,2004,2,9
2004-02-10,552.83,557.44,546.44,550.29,10620671183,2004,2,10
2004-02-11,550.29,554.35,548.6,552.02,8452942426,2004,2,11
2004-02-12,552.02,567.22,552.02,566.72,15535248484,2004,2,12
2004-02-13,566.72,572.31,564.62,569.07,8940486427,2004,2,13
2004-02-16,569.07,571.07,564.53,570.77,5131716350,2004,2,16
2004-02-17,570.77,578.46,570.43,572.98,11197466609,2004,2,17
2004-02-18,572.98,581.35,572.67,575.76,10247942681,2004,2,18
2004-02-19,575.76,578.0,568.03,570.86,9331739740,2004,2,19
2004-02-20,570.86,578.42,570.84,576.44,8386125708,2004,2,20
2004-02-24,576.44,584.64,563.16,574.01,17848403440,2004,2,24
2004-02-25,574.01,582.46,574.01,578.29,8944494492,2004,2,25
2004-02-26,578.29,586.79,578.08,582.38,11216688012,2004,2,26
2004-02-27,582.38,592.05,581.13,591.09,10410136928,2004,2,27
2004-03-01,591.09,606.81,591.09,606.71,13579702320,2004,3,1
2004-03-02,606.71,612.55,599.91,600.29,11910796693,2004,3,2
2004-03-03,600.29,600.29,587.21,591.9,11421265516,2004,3,3
2004-03-04,591.9,593.81,580.84,592.34,8876545359,2004,3,4
2004-03-05,592.34,598.87,592.34,598.18,6516967732,2004,3,5
2004-03-09,598.18,607.18,596.05,605.84,8849798606,2004,3,9
2004-03-10,605.84,606.22,593.78,594.13,7505836252,2004,3,10
2004-03-11,594.13,594.13,581.02,582.48,10843993898,2004,3,11
2004-03-12,582.48,588.65,579.98,586.86,6353462314,2004,3,12
2004-03-15,586.86,594.53,583.4,583.54,7828123463,2004,3,15
2004-03-16,583.54,593.78,581.95,593.73,7168888395,2004,3,16
2004-03-17,593.73,609.82,593.73,609.02,12883128582,2004,3,17
2004-03-18,609.02,620.03,608.87,617.29,12226242071,2004,3,18
2004-03-19,617.29,631.52,615.08,630.95,13408521448,2004,3,19
2004-03-22,630.95,634.52,616.92,620.14,9877927014,2004,3,22
2004-03-23,620.14,625.34,616.66,624.26,9264763061,2004,3,23
2004-03-24,624.26,627.51,613.77,617.19,9816803033,2004,3,24
2004-03-25,617.19,623.87,612.91,618.01,11835034128,2004,3,25
2004-03-26,618.01,625.53,618.01,619.68,9157606020,2004,3,26
2004-03-29,619.68,633.52,619.5,633.32,9464090205,2004,3,29
2004-03-30,633.32,642.67,630.8,635.74,14673997350,2004,3,30
2004-03-31,635.74,648.31,635.68,644.64,10685803505,2004,3,31
2004-04-01,644.64,647.94,640.28,646.29,12430602866,2004,4,1
2004-04-02,646.29,657.23,646.04,656.68,12653861670,2004,4,2
2004-04-05,656.68,665.55,655.06,664.54,11504167434,2004,4,5
2004-04-06,664.54,668.31,650.36,654.71,14176650457,2004,4,6
2004-04-07,654.71,669.12,654.02,669.01,16126446896,2004,4,7
2004-04-08,669.01,680.02,669.01,678.54,12061020284,2004,4,8
2004-04-09,678.54,679.99,674.77,678.69,6745179861,2004,4,9
2004-04-12,678.69,688.53,678.68,681.48,10026901904,2004,4,12
2004-04-13,681.48,682.61,659.61,661.18,13566322584,2004,4,13
2004-04-14,661.18,661.18,643.52,644.5,14688930805,2004,4,14
2004-04-15,644.5,654.54,638.42,651.86,12139119067,2004,4,15
2004-04-16,651.86,653.26,635.82,637.07,10417639720,2004,4,16
2004-04-19,637.07,642.29,627.81,640.33,9667493144,2004,4,19
2004-04-20,640.33,644.62,633.2,644.5,10512970511,2004,4,20
2004-04-21,644.5,644.5,611.68,614.95,15289024734,2004,4,21
2004-04-22,614.95,622.44,602.45,604.33,12559454646,2004,4,22
2004-04-23,604.33,616.44,600.17,601.75,11312237848,2004,4,23
2004-04-26,601.75,617.55,599.84,599.84,11108496141,2004,4,26
2004-04-27,599.84,607.53,591.34,607.52,10634286680,2004,4,27
2004-04-28,607.52,614.43,595.97,599.15,9785814846,2004,4,28
2004-04-29,599.15,599.15,547.72,559.3,15786636509,2004,4,29
2004-04-30,559.3,566.62,554.75,561.78,7386221646,2004,4,30
2004-05-05,561.78,581.85,561.78,577.91,5936301458,2004,5,5
2004-05-06,577.91,580.4,569.9,571.15,4943469939,2004,5,6
2004-05-07,571.15,571.15,539.16,545.79,7265493445,2004,5,7
2004-05-11,545.79,545.79,503.83,523.32,8898024684,2004,5,11
2004-05-12,523.32,548.11,523.32,540.72,10000929182,2004,5,12
2004-05-13,540.72,554.84,535.27,547.43,10903616173,2004,5,13
2004-05-14,547.43,549.43,531.35,537.17,7239637898,2004,5,14
2004-05-17,537.17,561.97,530.42,560.59,10892253926,2004,5,17
2004-05-18,560.59,569.27,556.13,559.09,11454993788,2004,5,18
2004-05-19,559.09,581.02,554.76,576.59,16327778918,2004,5,19
2004-05-20,573.72,582.57,570.95,576.14,8322034546,2004,5,20
2004-05-21,576.14,579.05,568.67,577.38,8053788558,2004,5,21
2004-05-24,577.38,582.97,574.64,581.95,8048607495,2004,5,24
2004-05-25,581.95,584.69,558.91,559.03,11457682440,2004,5,25
2004-05-26,559.03,574.03,559.03,569.2,11830426458,2004,5,26
2004-05-27,569.2,576.49,555.63,559.99,13516919683,2004,5,27
2004-05-28,559.99,560.41,530.71,530.86,11801381197,2004,5,28
2004-05-31,530.86,537.51,527.57,535.4,6701613636,2004,5,31
2004-06-01,535.4,540.61,505.99,512.99,11736611715,2004,6,1
2004-06-02,512.99,533.92,507.38,533.88,11017335670,2004,6,2
2004-06-03,533.88,540.86,519.6,535.89,12102678610,2004,6,3
2004-06-04,535.89,538.72,520.31,522.29,10966426895,2004,6,4
2004-06-07,522.29,536.57,522.29,536.53,7934524177,2004,6,7
2004-06-08,536.53,544.16,529.04,543.69,12849084879,2004,6,8
2004-06-09,543.69,550.53,536.29,537.08,9304377248,2004,6,9
2004-06-10,537.08,537.6,520.76,530.24,8908961689,2004,6,10
2004-06-11,530.24,533.59,518.29,526.24,9961400318,2004,6,11
2004-06-15,526.24,526.25,499.9,507.07,9299515618,2004,6,15
2004-06-16,507.07,508.63,486.36,508.54,10972708624,2004,6,16
2004-06-17,508.54,556.12,507.75,556.0,16034157206,2004,6,17
2004-06-18,556.0,564.39,552.61,558.09,12652287890,2004,6,18
2004-06-21,558.09,576.31,558.08,571.82,10766532904,2004,6,21
2004-06-22,571.82,571.82,556.68,556.98,8168168685,2004,6,22
2004-06-23,556.98,560.83,551.22,551.47,8380038435,2004,6,23
2004-06-24,551.47,560.96,549.79,556.16,12844951490,2004,6,24
2004-06-25,556.16,558.81,547.99,549.46,8524235088,2004,6,25
2004-06-28,549.46,549.79,533.9,537.3,7594355579,2004,6,28
2004-06-29,537.3,539.12,524.13,528.56,9179603065,2004,6,29
2004-06-30,528.56,538.2,526.35,534.84,6010834287,2004,6,30
2004-07-01,534.84,551.36,512.8,517.61,15021392673,2004,7,1
2004-07-02,517.61,517.61,501.93,514.29,8085017428,2004,7,2
2004-07-05,514.29,518.96,500.43,518.71,6626610886,2004,7,5
2004-07-06,518.71,534.68,509.34,516.54,12084939898,2004,7,6
2004-07-07,516.54,528.21,513.16,522.78,9933075284,2004,7,7
2004-07-08,522.78,526.84,517.46,520.8,6679639723,2004,7,8
