date,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day,hour
2019-11-13 13:00:00,130000,2934.48,2936.48,2926.45,2926.58,6895224630,2019,11,13,13
2019-11-13 14:00:00,140000,2926.59,2931.75,2926.11,2926.83,4723479520,2019,11,13,14
2019-11-13 15:00:00,150000,2927.04,2929.92,2924.23,2927.94,3974380048,2019,11,13,15
2019-11-13 16:00:00,160000,2928.04,2933.23,2928.04,2931.06,3258630408,2019,11,13,16
2019-11-13 17:00:00,170000,2931.06,2935.77,2927.38,2932.36,6333942457,2019,11,13,17
2019-11-13 18:00:00,180000,2932.2,2940.57,2926.11,2937.09,8113351835,2019,11,13,18
2019-11-13 19:00:00,190000,2937.75,2940.21,2933.89,2933.89,7380647626,2019,11,13,19
2019-11-14 11:00:00,110000,2938.87,2944.65,2927.26,2938.09,10012943530,2019,11,14,11
2019-11-14 12:00:00,120000,2938.12,2948.98,2932.45,2945.49,9491959101,2019,11,14,12
2019-11-14 13:00:00,130000,2945.48,2948.39,2940.04,2941.33,4825832285,2019,11,14,13
2019-11-14 14:00:00,140000,2941.32,2944.51,2939.41,2940.03,4967506852,2019,11,14,14
2019-11-14 15:00:00,150000,2939.97,2942.93,2929.53,2931.55,5764838107,2019,11,14,15
2019-11-14 16:00:00,160000,2931.54,2932.53,2921.74,2922.01,6084648284,2019,11,14,16
2019-11-14 17:00:00,170000,2921.94,2924.3,2915.17,2915.7,6955137147,2019,11,14,17
2019-11-14 18:00:00,180000,2915.6,2921.64,2902.91,2918.54,10868692206,2019,11,14,18
2019-11-14 19:00:00,190000,2918.45,2928.24,2915.78,2922.45,14690297375,2019,11,14,19
2019-11-15 11:00:00,110000,2925.31,2935.68,2922.5,2922.5,8904801218,2019,11,15,11
2019-11-15 12:00:00,120000,2922.4,2929.28,2914.05,2921.84,9315954374,2019,11,15,12
2019-11-15 13:00:00,130000,2921.77,2928.01,2916.28,2926.89,7629399569,2019,11,15,13
2019-11-15 14:00:00,140000,2927.12,2929.31,2916.99,2918.69,5564060586,2019,11,15,14
2019-11-15 15:00:00,150000,2918.49,2922.4,2915.83,2922.19,3315029797,2019,11,15,15
2019-11-15 16:00:00,160000,2922.5,2923.65,2918.57,2920.06,3812397023,2019,11,15,16
2019-11-15 17:00:00,170000,2920.02,2927.72,2919.07,2925.3,4005903157,2019,11,15,17
2019-11-15 18:00:00,180000,2925.38,2930.76,2924.31,2925.82,5744392706,2019,11,15,18
2019-11-15 19:00:00,190000,2925.86,2938.15,2925.69,2934.82,8281411538,2019,11,15,19
2019-11-18 11:00:00,110000,2952.12,2956.59,2941.14,2942.76,8069740698,2019,11,18,11
2019-11-18 12:00:00,120000,2942.79,2947.03,2936.05,2938.26,6854595482,2019,11,18,12
2019-11-18 13:00:00,130000,2938.34,2943.22,2936.82,2941.79,4567493099,2019,11,18,13
2019-11-18 14:00:00,140000,2941.81,2942.14,2927.98,2929.56,6444593626,2019,11,18,14
2019-11-18 15:00:00,150000,2929.61,2930.8,2923.83,2930.8,3615056500,2019,11,18,15
2019-11-18 16:00:00,160000,2930.79,2936.62,2930.03,2934.94,3908572221,2019,11,18,16
2019-11-18 17:00:00,170000,2934.93,2934.95,2916.91,2921.93,6566102146,2019,11,18,17
2019-11-18 18:00:00,180000,2921.89,2924.78,2914.25,2919.19,9607778843,2019,11,18,18
2019-11-18 19:00:00,190000,2919.29,2926.62,2919.16,2924.48,7929083092,2019,11,18,19
2019-11-19 11:00:00,110000,2928.1,2938.66,2923.1,2933.08,7525021332,2019,11,19,11
2019-11-19 12:00:00,120000,2933.04,2941.91,2930.54,2935.98,8380792350,2019,11,19,12
2019-11-19 13:00:00,130000,2935.94,2942.49,2932.25,2941.15,4179399625,2019,11,19,13
2019-11-19 14:00:00,140000,2941.09,2941.95,2935.92,2939.04,3048108572,2019,11,19,14
2019-11-19 15:00:00,150000,2939.19,2940.89,2934.15,2936.92,3623019703,2019,11,19,15
2019-11-19 16:00:00,160000,2936.94,2940.45,2936.23,2937.6,3553734794,2019,11,19,16
2019-11-19 17:00:00,170000,2937.63,2941.04,2935.09,2938.61,4675932088,2019,11,19,17
2019-11-19 18:00:00,180000,2938.61,2938.88,2924.22,2927.54,8393065837,2019,11,19,18
2019-11-19 19:00:00,190000,2927.54,2941.69,2924.0,2941.69,9243090682,2019,11,19,19
2019-11-20 11:00:00,110000,2935.64,2935.64,2921.25,2924.27,5571770047,2019,11,20,11
2019-11-20 12:00:00,120000,2924.27,2924.42,2914.95,2921.78,6158905510,2019,11,20,12
2019-11-20 13:00:00,130000,2921.91,2948.89,2921.11,2943.43,14613948366,2019,11,20,13
2019-11-20 14:00:00,140000,2943.39,2943.77,2937.81,2942.02,5359629490,2019,11,20,14
2019-11-20 15:00:00,150000,2942.06,2946.67,2938.43,2943.91,5113793442,2019,11,20,15
2019-11-20 16:00:00,160000,2943.88,2945.38,2938.2,2939.93,6330759976,2019,11,20,16
2019-11-20 17:00:00,170000,2939.92,2941.26,2926.15,2927.8,10065435183,2019,11,20,17
2019-11-20 18:00:00,180000,2927.7,2935.0,2923.86,2934.83,9304890642,2019,11,20,18
2019-11-20 19:00:00,190000,2934.96,2936.47,2929.5,2936.47,18167617480,2019,11,20,19
2019-11-21 11:00:00,110000,2940.78,2947.57,2930.68,2942.67,17216532101,2019,11,21,11
2019-11-21 12:00:00,120000,2942.39,2943.92,2935.52,2938.67,10981945733,2019,11,21,12
2019-11-21 13:00:00,130000,2938.65,2943.26,2935.97,2937.73,4566277322,2019,11,21,13
2019-11-21 14:00:00,140000,2937.72,2945.45,2937.62,2942.9,5891379029,2019,11,21,14
2019-11-21 15:00:00,150000,2942.85,2947.35,2941.97,2946.5,4023856978,2019,11,21,15
2019-11-21 16:00:00,160000,2946.49,2946.83,2942.13,2943.08,5312913733,2019,11,21,16
2019-11-21 17:00:00,170000,2943.09,2945.1,2936.2,2937.6,10277249711,2019,11,21,17
2019-11-21 18:00:00,180000,2937.6,2943.96,2932.65,2935.71,13195590200,2019,11,21,18
2019-11-21 19:00:00,190000,2935.67,2942.6,2935.21,2942.6,13586803139,2019,11,21,19
2019-11-22 11:00:00,110000,2939.36,2956.84,2939.36,2951.02,10187131716,2019,11,22,11
2019-11-22 12:00:00,120000,2951.01,2968.47,2951.01,2961.33,10951120189,2019,11,22,12
2019-11-22 13:00:00,130000,2961.33,2962.04,2954.18,2956.1,3769977532,2019,11,22,13
2019-11-22 14:00:00,140000,2956.1,2960.37,2945.58,2947.52,5296766560,2019,11,22,14
2019-11-22 15:00:00,150000,2947.47,2947.66,2938.81,2942.8,5680665273,2019,11,22,15
2019-11-22 16:00:00,160000,2942.67,2947.61,2942.13,2944.86,3175772488,2019,11,22,16
2019-11-22 17:00:00,170000,2944.86,2944.86,2935.21,2942.78,4639277639,2019,11,22,17
2019-11-22 18:00:00,180000,2942.77,2952.6,2941.66,2942.56,5056617182,2019,11,22,18
2019-11-22 19:00:00,190000,2942.09,2947.78,2940.52,2947.68,7029172422,2019,11,22,19
2019-11-25 11:00:00,110000,2953.11,2959.05,2948.46,2958.94,5812970302,2019,11,25,11
2019-11-25 12:00:00,120000,2958.91,2959.76,2952.47,2955.75,5376269250,2019,11,25,12
2019-11-25 13:00:00,130000,2955.78,2958.53,2953.45,2957.22,4704117860,2019,11,25,13
2019-11-25 14:00:00,140000,2957.21,2957.75,2950.79,2953.17,3476385430,2019,11,25,14
2019-11-25 15:00:00,150000,2953.14,2954.42,2945.33,2950.01,3928919932,2019,11,25,15
2019-11-25 16:00:00,160000,2950.01,2953.3,2948.22,2950.31,2571692496,2019,11,25,16
2019-11-25 17:00:00,170000,2950.32,2953.46,2949.23,2951.22,3345602564,2019,11,25,17
2019-11-25 18:00:00,180000,2951.22,2955.23,2948.53,2953.13,5343045813,2019,11,25,18
2019-11-25 19:00:00,190000,2953.15,2956.99,2953.1,2955.32,4665026744,2019,11,25,19
2019-11-26 11:00:00,110000,2954.84,2963.92,2951.92,2961.23,6078602305,2019,11,26,11
2019-11-26 12:00:00,120000,2961.24,2962.32,2946.18,2947.7,7392197317,2019,11,26,12
2019-11-26 13:00:00,130000,2947.79,2950.42,2942.13,2944.51,6833293633,2019,11,26,13
2019-11-26 14:00:00,140000,2944.51,2945.54,2941.64,2943.58,3043584017,2019,11,26,14
2019-11-26 15:00:00,150000,2943.65,2945.49,2936.27,2936.35,5302423645,2019,11,26,15
2019-11-26 16:00:00,160000,2936.39,2940.69,2935.68,2939.99,3174209061,2019,11,26,16
2019-11-26 17:00:00,170000,2939.99,2940.66,2936.42,2936.5,5077936127,2019,11,26,17
2019-11-26 18:00:00,180000,2936.62,2936.8,2922.89,2925.69,10919240737,2019,11,26,18
2019-11-26 19:00:00,190000,2925.68,2931.02,2924.45,2930.62,39464890146,2019,11,26,19
2019-11-27 11:00:00,110000,2932.25,2940.97,2930.58,2938.88,5575180422,2019,11,27,11
2019-11-27 12:00:00,120000,2938.91,2941.26,2928.59,2937.62,7512717946,2019,11,27,12
2019-11-27 13:00:00,130000,2937.51,2942.16,2935.91,2940.45,3085165100,2019,11,27,13
2019-11-27 14:00:00,140000,2940.46,2945.6,2938.58,2943.93,3083242672,2019,11,27,14
2019-11-27 15:00:00,150000,2943.92,2944.68,2939.01,2939.11,3223914320,2019,11,27,15
2019-11-27 16:00:00,160000,2939.16,2940.59,2934.2,2935.32,2879991650,2019,11,27,16
2019-11-27 17:00:00,170000,2935.35,2935.54,2928.14,2932.69,3840835199,2019,11,27,17
2019-11-27 18:00:00,180000,2932.68,2933.74,2922.48,2924.64,6022577347,2019,11,27,18
2019-11-27 19:00:00,190000,2924.63,2929.05,2922.79,2929.05,6545300899,2019,11,27,19
2019-11-28 11:00:00,110000,2926.3,2931.48,2913.82,2913.82,5894551503,2019,11,28,11
2019-11-28 12:00:00,120000,2913.82,2924.3,2913.79,2916.66,4453028914,2019,11,28,12
2019-11-28 13:00:00,130000,2916.83,2917.91,2911.8,2917.19,3993081975,2019,11,28,13
2019-11-28 14:00:00,140000,2917.16,2921.5,2916.4,2919.61,2550797298,2019,11,28,14
2019-11-28 15:00:00,150000,2919.63,2921.65,2917.95,2920.98,1795674387,2019,11,28,15
2019-11-28 16:00:00,160000,2920.99,2926.56,2920.75,2925.85,3593724360,2019,11,28,16
2019-11-28 17:00:00,170000,2925.85,2927.88,2923.07,2926.13,3428645528,2019,11,28,17
2019-11-28 18:00:00,180000,2926.13,2926.98,2922.07,2925.18,2925841647,2019,11,28,18
2019-11-28 19:00:00,190000,2925.17,2928.15,2923.54,2927.57,4269272353,2019,11,28,19
2019-11-29 11:00:00,110000,2925.76,2927.73,2918.16,2921.29,3597926469,2019,11,29,11
2019-11-29 12:00:00,120000,2921.29,2922.05,2916.12,2919.04,3358971874,2019,11,29,12
2019-11-29 13:00:00,130000,2919.02,2921.95,2913.81,2914.37,4569257830,2019,11,29,13
2019-11-29 14:00:00,140000,2914.38,2919.31,2911.6,2917.5,3068422894,2019,11,29,14
2019-11-29 15:00:00,150000,2917.52,2918.98,2911.56,2911.91,3734776877,2019,11,29,15
2019-11-29 16:00:00,160000,2911.89,2921.03,2911.81,2920.64,3749647386,2019,11,29,16
2019-11-29 17:00:00,170000,2920.63,2930.48,2920.52,2930.2,5407634388,2019,11,29,17
2019-11-29 18:00:00,180000,2930.47,2935.34,2925.75,2930.51,7404581508,2019,11,29,18
2019-11-29 19:00:00,190000,2930.77,2936.24,2929.41,2935.37,9226835347,2019,11,29,19
2019-12-02 11:00:00,110000,2938.43,2952.13,2935.82,2950.44,8531919564,2019,12,2,11
2019-12-02 12:00:00,120000,2950.41,2958.84,2946.22,2955.74,8699788063,2019,12,2,12
2019-12-02 13:00:00,130000,2955.75,2958.78,2950.6,2954.53,5703782968,2019,12,2,13
2019-12-02 14:00:00,140000,2954.53,2955.03,2949.44,2952.92,3745916839,2019,12,2,14
2019-12-02 15:00:00,150000,2952.92,2953.91,2947.59,2949.62,4669300698,2019,12,2,15
2019-12-02 16:00:00,160000,2949.65,2951.0,2944.29,2946.28,3465848724,2019,12,2,16
2019-12-02 17:00:00,170000,2946.28,2946.29,2939.11,2941.46,4825001728,2019,12,2,17
2019-12-02 18:00:00,180000,2941.5,2944.5,2928.82,2929.28,7091710581,2019,12,2,18
2019-12-02 19:00:00,190000,2928.63,2929.92,2920.33,2921.18,9523541575,2019,12,2,19
2019-12-03 11:00:00,110000,2917.46,2922.81,2908.65,2911.6,6959219210,2019,12,3,11
2019-12-03 12:00:00,120000,2911.46,2914.7,2908.13,2913.96,6929148738,2019,12,3,12
2019-12-03 13:00:00,130000,2913.97,2916.88,2908.47,2912.55,6378007144,2019,12,3,13
2019-12-03 14:00:00,140000,2912.29,2920.99,2911.42,2913.69,5035773372,2019,12,3,14
2019-12-03 15:00:00,150000,2913.74,2914.56,2909.55,2909.93,3135714562,2019,12,3,15
2019-12-03 16:00:00,160000,2909.87,2910.98,2901.55,2901.82,3852141744,2019,12,3,16
2019-12-03 17:00:00,170000,2901.82,2903.74,2892.08,2892.08,6050577298,2019,12,3,17
2019-12-03 18:00:00,180000,2892.09,2892.72,2883.59,2887.2,9203290765,2019,12,3,18
2019-12-03 19:00:00,190000,2887.2,2887.73,2882.65,2883.48,8457191007,2019,12,3,19
2019-12-04 11:00:00,110000,2887.39,2892.08,2875.5,2889.83,8780398576,2019,12,4,11
2019-12-04 12:00:00,120000,2889.85,2894.97,2884.08,2890.96,5121178402,2019,12,4,12
2019-12-04 13:00:00,130000,2891.06,2902.19,2890.4,2901.84,4456680480,2019,12,4,13
2019-12-04 14:00:00,140000,2901.95,2902.54,2894.29,2894.45,2932765035,2019,12,4,14
2019-12-04 15:00:00,150000,2894.49,2904.58,2894.49,2903.16,4058238129,2019,12,4,15
2019-12-04 16:00:00,160000,2903.14,2909.11,2901.89,2906.17,4416859411,2019,12,4,16
2019-12-04 17:00:00,170000,2906.21,2907.26,2899.56,2900.15,4056089675,2019,12,4,17
2019-12-04 18:00:00,180000,2900.13,2903.57,2897.72,2901.06,4772312565,2019,12,4,18
2019-12-04 19:00:00,190000,2901.01,2903.65,2900.04,2900.66,7829959522,2019,12,4,19
2019-12-05 11:00:00,110000,2903.5,2909.59,2893.17,2895.5,4690018137,2019,12,5,11
2019-12-05 12:00:00,120000,2895.48,2898.51,2884.57,2889.29,5439584970,2019,12,5,12
2019-12-05 13:00:00,130000,2889.3,2891.67,2882.8,2887.61,5039557821,2019,12,5,13
2019-12-05 14:00:00,140000,2887.54,2895.99,2884.7,2891.65,5626990384,2019,12,5,14
2019-12-05 15:00:00,150000,2891.6,2895.83,2891.45,2892.99,3266009441,2019,12,5,15
2019-12-05 16:00:00,160000,2893.0,2896.96,2890.47,2892.52,2890666107,2019,12,5,16
2019-12-05 17:00:00,170000,2892.47,2894.26,2887.84,2892.44,4600708290,2019,12,5,17
2019-12-05 18:00:00,180000,2892.42,2900.45,2891.63,2897.42,5285709141,2019,12,5,18
2019-12-05 19:00:00,190000,2897.47,2899.29,2890.94,2899.29,8023147229,2019,12,5,19
2019-12-06 11:00:00,110000,2900.78,2914.11,2900.03,2911.31,5634129776,2019,12,6,11
2019-12-06 12:00:00,120000,2911.32,2912.44,2902.38,2906.52,4418301266,2019,12,6,12
2019-12-06 13:00:00,130000,2906.49,2907.04,2898.72,2899.66,4205471597,2019,12,6,13
2019-12-06 14:00:00,140000,2899.65,2902.38,2898.26,2901.16,2952031655,2019,12,6,14
2019-12-06 15:00:00,150000,2901.21,2906.06,2897.56,2903.83,3143888756,2019,12,6,15
2019-12-06 16:00:00,160000,2903.81,2907.35,2901.89,2906.6,2659812167,2019,12,6,16
2019-12-06 17:00:00,170000,2906.67,2909.55,2902.21,2909.46,4036964399,2019,12,6,17
2019-12-06 18:00:00,180000,2909.45,2923.16,2909.25,2920.36,7391302741,2019,12,6,18
2019-12-06 19:00:00,190000,2920.31,2928.76,2920.22,2928.76,9132487261,2019,12,6,19
2019-12-09 11:00:00,110000,2932.08,2944.28,2932.08,2943.31,6835671779,2019,12,9,11
2019-12-09 12:00:00,120000,2943.24,2943.33,2926.1,2929.71,4903139815,2019,12,9,12
2019-12-09 13:00:00,130000,2929.69,2941.85,2929.07,2939.65,4302305793,2019,12,9,13
2019-12-09 14:00:00,140000,2939.66,2940.2,2935.26,2936.6,2831178755,2019,12,9,14
2019-12-09 15:00:00,150000,2936.59,2936.99,2931.01,2933.56,2542683620,2019,12,9,15
2019-12-09 16:00:00,160000,2933.57,2935.7,2930.63,2935.54,2499343688,2019,12,9,16
2019-12-09 17:00:00,170000,2935.56,2941.97,2935.21,2939.91,4701403566,2019,12,9,17
2019-12-09 18:00:00,180000,2939.87,2947.68,2938.54,2946.67,5888012547,2019,12,9,18
2019-12-09 19:00:00,190000,2946.68,2947.57,2943.97,2945.03,7061443436,2019,12,9,19
2019-12-10 11:00:00,110000,2943.03,2948.94,2934.72,2945.09,6076900535,2019,12,10,11
2019-12-10 12:00:00,120000,2945.04,2945.59,2933.18,2934.16,6768398325,2019,12,10,12
2019-12-10 13:00:00,130000,2934.23,2934.25,2923.85,2927.25,5213881896,2019,12,10,13
2019-12-10 14:00:00,140000,2927.22,2933.27,2927.17,2930.03,3317375038,2019,12,10,14
2019-12-10 15:00:00,150000,2930.1,2930.7,2920.93,2925.54,4620880842,2019,12,10,15
2019-12-10 16:00:00,160000,2925.53,2929.63,2925.44,2927.64,2861353662,2019,12,10,16
2019-12-10 17:00:00,170000,2927.69,2938.05,2925.69,2935.76,4468550774,2019,12,10,17
2019-12-10 18:00:00,180000,2935.64,2936.84,2926.18,2929.5,5267596664,2019,12,10,18
2019-12-10 19:00:00,190000,2929.56,2933.78,2929.56,2932.4,5335467720,2019,12,10,19
2019-12-11 11:00:00,110000,2932.43,2945.14,2932.43,2941.9,4925703969,2019,12,11,11
2019-12-11 12:00:00,120000,2941.82,2953.43,2940.94,2949.76,6936353982,2019,12,11,12
2019-12-11 13:00:00,130000,2949.94,2955.05,2948.82,2953.42,5286772699,2019,12,11,13
2019-12-11 14:00:00,140000,2953.53,2954.92,2950.82,2953.24,4966513207,2019,12,11,14
2019-12-11 15:00:00,150000,2953.21,2953.88,2949.62,2952.68,3359576944,2019,12,11,15
2019-12-11 16:00:00,160000,2952.68,2953.9,2949.4,2952.19,3220532206,2019,12,11,16
2019-12-11 17:00:00,170000,2952.16,2953.14,2946.7,2952.51,6177687520,2019,12,11,17
2019-12-11 18:00:00,180000,2952.46,2958.88,2952.06,2957.3,6128246967,2019,12,11,18
2019-12-11 19:00:00,190000,2957.28,2959.12,2954.4,2954.4,7851509438,2019,12,11,19
2019-12-12 11:00:00,110000,2966.24,2977.84,2965.1,2976.3,10859304262,2019,12,12,11
2019-12-12 12:00:00,120000,2976.63,2992.63,2975.59,2992.15,11395440085,2019,12,12,12
2019-12-12 13:00:00,130000,2992.16,2994.49,2986.58,2989.33,7995906920,2019,12,12,13
2019-12-12 14:00:00,140000,2989.41,2990.72,2985.13,2989.89,5949342357,2019,12,12,14
2019-12-12 15:00:00,150000,2989.92,2996.82,2982.25,2996.51,8706327868,2019,12,12,15
2019-12-12 16:00:00,160000,2996.34,2996.68,2983.28,2983.49,6331900421,2019,12,12,16
2019-12-12 17:00:00,170000,2983.45,2984.84,2977.62,2983.4,5357375922,2019,12,12,17
2019-12-12 18:00:00,180000,2983.34,2989.74,2981.42,2989.37,7901952571,2019,12,12,18
2019-12-12 19:00:00,190000,2989.51,2994.21,2982.86,2982.86,11769870094,2019,12,12,19
2019-12-13 11:00:00,110000,2991.78,2998.93,2989.77,2991.0,9433902490,2019,12,13,11
2019-12-13 12:00:00,120000,2991.06,3000.1,2989.95,2994.33,8152924166,2019,12,13,12
2019-12-13 13:00:00,130000,2994.27,2997.92,2989.58,2991.99,5854658967,2019,12,13,13
2019-12-13 14:00:00,140000,2992.02,2995.09,2987.65,2988.34,4184450589,2019,12,13,14
2019-12-13 15:00:00,150000,2988.48,2989.8,2984.92,2987.99,5058531573,2019,12,13,15
2019-12-13 16:00:00,160000,2987.95,2991.27,2986.52,2989.77,3451276497,2019,12,13,16
2019-12-13 17:00:00,170000,2989.74,2995.04,2988.26,2991.79,4756345371,2019,12,13,17
2019-12-13 18:00:00,180000,2992.26,2995.48,2988.54,2989.53,8094018223,2019,12,13,18
2019-12-13 19:00:00,190000,2989.54,2997.2,2988.98,2996.63,9164929519,2019,12,13,19
2019-12-16 11:00:00,110000,3001.42,3006.77,2996.54,2999.64,6046841269,2019,12,16,11
2019-12-16 12:00:00,120000,2999.61,3001.4,2994.44,3000.92,6101169303,2019,12,16,12
2019-12-16 13:00:00,130000,3000.92,3007.29,2999.26,3006.43,5640694233,2019,12,16,13
2019-12-16 14:00:00,140000,3006.42,3008.64,3003.47,3007.54,5791829210,2019,12,16,14
2019-12-16 15:00:00,150000,3007.6,3008.92,3005.88,3006.53,3391935509,2019,12,16,15
2019-12-16 16:00:00,160000,3006.57,3008.39,3004.13,3005.33,3695980075,2019,12,16,16
2019-12-16 17:00:00,170000,3005.43,3010.4,3004.6,3006.4,4036163769,2019,12,16,17
2019-12-16 18:00:00,180000,3006.51,3011.3,3005.97,3010.42,5572932375,2019,12,16,18
2019-12-16 19:00:00,190000,3010.41,3012.21,3006.16,3006.16,7863543989,2019,12,16,19
2019-12-17 11:00:00,110000,3012.49,3019.95,3010.45,3012.6,7110438403,2019,12,17,11
2019-12-17 12:00:00,120000,3012.74,3012.95,3005.61,3008.8,7343707138,2019,12,17,12
2019-12-17 13:00:00,130000,3008.79,3014.33,3008.22,3012.54,4249736379,2019,12,17,13
2019-12-17 14:00:00,140000,3012.52,3015.26,3009.86,3014.86,3892876751,2019,12,17,14
2019-12-17 15:00:00,150000,3014.82,3015.77,3013.32,3014.66,3878086767,2019,12,17,15
2019-12-17 16:00:00,160000,3014.61,3019.0,3014.45,3017.71,4617416182,2019,12,17,16
2019-12-17 17:00:00,170000,3017.74,3018.28,3014.93,3015.75,3503458501,2019,12,17,17
2019-12-17 18:00:00,180000,3015.72,3016.06,3010.42,3011.54,7150778393,2019,12,17,18
2019-12-17 19:00:00,190000,3011.48,3013.29,3009.18,3013.29,10681315497,2019,12,17,19
2019-12-18 11:00:00,110000,3011.37,3013.77,3004.31,3004.31,6414237823,2019,12,18,11
2019-12-18 12:00:00,120000,3004.33,3009.74,3004.27,3008.59,5427515243,2019,12,18,12
2019-12-18 13:00:00,130000,3009.14,3013.15,3008.68,3012.47,5193457172,2019,12,18,13
2019-12-18 14:00:00,140000,3012.47,3014.37,3011.56,3013.33,4800547037,2019,12,18,14
2019-12-18 15:00:00,150000,3013.33,3021.19,3010.43,3017.42,6861092980,2019,12,18,15
2019-12-18 16:00:00,160000,3017.43,3018.57,3014.38,3014.81,3675448921,2019,12,18,16
2019-12-18 17:00:00,170000,3014.85,3019.84,3014.84,3017.82,7861899042,2019,12,18,17
2019-12-18 18:00:00,180000,3017.8,3023.85,3017.41,3020.7,8821491314,2019,12,18,18
2019-12-18 19:00:00,190000,3020.82,3023.92,3018.34,3023.92,11278020184,2019,12,18,19
2019-12-19 11:00:00,110000,3012.46,3027.73,3010.58,3024.95,9613067479,2019,12,19,11
2019-12-19 12:00:00,120000,3025.22,3027.88,3022.71,3025.09,5817810383,2019,12,19,12
2019-12-19 13:00:00,130000,3024.99,3025.41,3015.42,3015.58,5286046038,2019,12,19,13
2019-12-19 14:00:00,140000,3015.59,3017.39,3011.41,3012.45,4905277660,2019,12,19,14
2019-12-19 15:00:00,150000,3012.45,3013.68,3006.82,3008.16,7137590574,2019,12,19,15
2019-12-19 16:00:00,160000,3008.17,3020.74,3007.89,3019.27,11587105552,2019,12,19,16
2019-12-19 17:00:00,170000,3019.22,3019.22,2998.8,3004.07,7929564266,2019,12,19,17
2019-12-19 18:00:00,180000,3004.07,3007.12,2998.05,3006.49,7017340255,2019,12,19,18
2019-12-19 19:00:00,190000,3006.45,3008.39,3003.49,3008.39,7776578721,2019,12,19,19
2019-12-20 11:00:00,110000,3015.64,3021.05,3010.74,3011.36,6646234136,2019,12,20,11
2019-12-20 12:00:00,120000,3011.37,3015.46,3010.44,3012.04,4899393115,2019,12,20,12
2019-12-20 13:00:00,130000,3012.08,3016.5,3011.41,3013.24,4809990753,2019,12,20,13
2019-12-20 14:00:00,140000,3013.17,3013.23,3009.23,3009.31,4521290306,2019,12,20,14
2019-12-20 15:00:00,150000,3009.31,3009.63,3005.24,3005.32,3856663020,2019,12,20,15
2019-12-20 16:00:00,160000,3005.32,3011.41,3004.21,3009.97,4834845008,2019,12,20,16
2019-12-20 17:00:00,170000,3009.95,3016.77,3009.2,3013.39,5286471972,2019,12,20,17
2019-12-20 18:00:00,180000,3013.38,3018.84,3013.13,3014.78,6215679901,2019,12,20,18
2019-12-20 19:00:00,190000,3014.82,3016.43,3012.78,3015.93,22637400906,2019,12,20,19
2019-12-23 11:00:00,110000,3009.89,3020.9,3009.71,3017.32,6968141300,2019,12,23,11
2019-12-23 12:00:00,120000,3017.45,3017.56,3009.07,3011.81,5389289047,2019,12,23,12
2019-12-23 13:00:00,130000,3011.63,3014.38,3011.31,3012.95,2923693580,2019,12,23,13
2019-12-23 14:00:00,140000,3013.06,3016.94,3011.15,3015.76,2648494413,2019,12,23,14
2019-12-23 15:00:00,150000,3015.91,3020.42,3014.69,3020.13,5206961373,2019,12,23,15
2019-12-23 16:00:00,160000,3020.1,3021.29,3018.13,3020.39,3314999225,2019,12,23,16
2019-12-23 17:00:00,170000,3020.57,3023.71,3019.22,3023.68,4367294440,2019,12,23,17
2019-12-23 18:00:00,180000,3023.68,3028.12,3021.91,3027.09,5837600392,2019,12,23,18
2019-12-23 19:00:00,190000,3027.4,3033.81,3027.24,3033.81,9035525544,2019,12,23,19
2019-12-24 11:00:00,110000,3035.45,3039.92,3031.48,3038.59,8217262536,2019,12,24,11
2019-12-24 12:00:00,120000,3038.57,3038.65,3028.43,3035.45,4876259878,2019,12,24,12
2019-12-24 13:00:00,130000,3035.44,3038.24,3032.45,3033.73,2893496689,2019,12,24,13
2019-12-24 14:00:00,140000,3033.65,3034.47,3030.35,3030.9,2670555887,2019,12,24,14
2019-12-24 15:00:00,150000,3030.86,3033.31,3028.86,3033.21,2519895398,2019,12,24,15
2019-12-24 16:00:00,160000,3033.24,3034.8,3031.59,3033.82,2965722287,2019,12,24,16
2019-12-24 17:00:00,170000,3033.86,3034.83,3027.68,3029.09,2779578505,2019,12,24,17
2019-12-24 18:00:00,180000,3029.09,3030.49,3025.92,3027.48,2780516827,2019,12,24,18
2019-12-24 19:00:00,190000,3027.49,3032.49,3027.17,3030.59,3307107697,2019,12,24,19
2019-12-25 11:00:00,110000,3032.79,3036.81,3025.15,3028.97,3755842163,2019,12,25,11
2019-12-25 12:00:00,120000,3028.85,3031.01,3026.12,3027.15,2049024522,2019,12,25,12
2019-12-25 13:00:00,130000,3027.27,3028.91,3024.93,3028.37,2226858461,2019,12,25,13
2019-12-25 14:00:00,140000,3028.4,3030.48,3027.74,3028.79,1419943788,2019,12,25,14
2019-12-25 15:00:00,150000,3028.72,3029.74,3025.28,3028.19,1662343351,2019,12,25,15
2019-12-25 16:00:00,160000,3028.27,3029.66,3028.07,3028.51,1465307131,2019,12,25,16
2019-12-25 17:00:00,170000,3028.51,3029.64,3025.09,3025.26,1446985440,2019,12,25,17
2019-12-25 18:00:00,180000,3025.23,3028.0,3024.89,3027.07,1636851136,2019,12,25,18
2019-12-25 19:00:00,190000,3027.07,3030.84,3026.95,3030.84,2748877294,2019,12,25,19
2019-12-26 11:00:00,110000,3025.58,3028.4,3022.51,3025.63,4346708258,2019,12,26,11
