date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2017-07-28,1940.79,1940.79,1904.26,1916.75,31617475393,2017,7,28
2017-07-31,1917.34,1930.27,1904.56,1919.53,30387149729,2017,7,31
2017-08-01,1924.77,1948.62,1924.77,1940.14,31002671935,2017,8,1
2017-08-02,1940.95,1966.97,1940.77,1965.48,30249728706,2017,8,2
2017-08-03,1965.56,1976.36,1961.38,1965.29,26140336130,2017,8,3
2017-08-04,1962.46,1962.46,1950.57,1953.49,20229496212,2017,8,4
2017-08-07,1953.62,1970.96,1953.62,1970.37,23784276377,2017,8,7
2017-08-08,1970.3,1989.77,1969.75,1989.61,27593270851,2017,8,8
2017-08-09,1984.09,1987.95,1973.08,1975.91,26564079195,2017,8,9
2017-08-10,1977.15,1983.74,1959.05,1960.23,22287880106,2017,8,10
2017-08-11,1953.56,1953.56,1933.69,1944.83,31894828734,2017,8,11
2017-08-14,1947.69,1960.38,1946.67,1951.75,18662401272,2017,8,14
2017-08-15,1950.42,1952.6,1938.58,1950.28,20469517277,2017,8,15
2017-08-16,1952.11,1957.62,1941.07,1942.88,28636974876,2017,8,16
2017-08-17,1939.69,1947.95,1936.95,1941.52,18661398261,2017,8,17
2017-08-18,1935.53,1937.33,1921.34,1930.71,25282259050,2017,8,18
2017-08-21,1932.25,1943.78,1932.25,1937.66,20365982791,2017,8,21
2017-08-22,1939.95,1948.28,1938.9,1947.4,19964888263,2017,8,22
2017-08-23,1947.77,1958.58,1944.3,1958.52,28660843505,2017,8,23
2017-08-24,1958.83,1973.5,1958.83,1973.5,29123932717,2017,8,24
2017-08-25,1975.34,1981.79,1973.39,1979.14,31208673629,2017,8,25
2017-08-28,1978.33,1987.23,1972.76,1987.15,20300626389,2017,8,28
2017-08-29,1986.1,1989.12,1967.11,1989.12,30461927222,2017,8,29
2017-08-30,1993.0,2009.29,1988.78,2008.88,36743811262,2017,8,30
2017-08-31,2006.07,2030.86,2001.66,2022.22,45476118474,2017,8,31
2017-09-01,2021.93,2030.37,2008.49,2010.98,30776971787,2017,9,1
2017-09-04,2007.42,2012.29,1999.84,2003.32,21225818753,2017,9,4
2017-09-05,2005.23,2014.03,1995.94,2004.02,30737472916,2017,9,5
2017-09-06,2001.97,2015.63,1992.68,2014.6,32869337151,2017,9,6
2017-09-07,2017.52,2025.37,2010.17,2010.17,29925513647,2017,9,7
2017-09-08,2010.55,2037.48,2010.55,2032.75,38258005714,2017,9,8
2017-09-11,2038.78,2049.07,2032.92,2044.13,36317540552,2017,9,11
2017-09-12,2045.85,2059.96,2044.07,2058.8,31288398754,2017,9,12
2017-09-13,2059.4,2072.96,2054.19,2054.19,38010560083,2017,9,13
2017-09-14,2054.66,2055.93,2036.22,2052.25,31569273510,2017,9,14
2017-09-15,2051.47,2061.6,2041.28,2053.81,32046259946,2017,9,15
2017-09-18,2055.41,2062.75,2053.6,2059.08,27791911849,2017,9,18
2017-09-19,2057.33,2059.16,2046.61,2048.99,28946468393,2017,9,19
2017-09-20,2050.68,2058.08,2044.23,2057.53,35396601120,2017,9,20
2017-09-21,2056.27,2066.41,2051.68,2060.24,33057559698,2017,9,21
2017-09-22,2059.01,2059.01,2046.35,2051.63,28074449954,2017,9,22
2017-09-25,2050.21,2070.82,2046.01,2069.11,36034399685,2017,9,25
2017-09-26,2071.62,2086.65,2070.49,2071.13,40745873808,2017,9,26
2017-09-27,2072.27,2085.14,2065.79,2081.12,29664329304,2017,9,27
2017-09-28,2080.73,2084.39,2068.54,2071.64,25543129539,2017,9,28
2017-09-29,2071.33,2077.28,2068.39,2077.19,25879486788,2017,9,29
2017-10-02,2077.16,2083.43,2072.72,2075.72,23781336284,2017,10,2
2017-10-03,2076.53,2084.03,2072.83,2076.81,29271290869,2017,10,3
2017-10-04,2076.5,2080.05,2068.73,2077.09,22612073883,2017,10,4
2017-10-05,2076.78,2088.64,2071.19,2088.32,31196036315,2017,10,5
2017-10-06,2089.39,2103.05,2089.39,2093.86,29518982080,2017,10,6
2017-10-09,2094.16,2100.29,2086.74,2096.29,21834093292,2017,10,9
2017-10-10,2096.35,2096.35,2084.49,2086.91,20851365341,2017,10,10
2017-10-11,2087.47,2103.29,2087.07,2101.07,32820233583,2017,10,11
2017-10-12,2101.33,2101.33,2090.86,2094.96,25726422026,2017,10,12
2017-10-13,2094.94,2105.64,2092.4,2098.77,27709775824,2017,10,13
2017-10-16,2101.41,2106.39,2098.07,2106.39,27713508271,2017,10,16
2017-10-17,2105.74,2106.49,2086.41,2092.57,28669238613,2017,10,17
2017-10-18,2092.79,2101.35,2086.45,2094.4,31229047361,2017,10,18
2017-10-19,2094.56,2099.66,2071.6,2072.73,29049131346,2017,10,19
2017-10-20,2076.29,2079.64,2067.91,2071.83,31894760682,2017,10,20
2017-10-23,2073.55,2078.59,2060.43,2063.81,25549512657,2017,10,23
2017-10-24,2062.58,2066.21,2057.69,2061.79,26577228482,2017,10,24
2017-10-25,2063.2,2073.44,2048.78,2049.48,30312496094,2017,10,25
2017-10-26,2050.56,2053.53,2038.26,2046.69,25215437007,2017,10,26
2017-10-27,2050.35,2068.76,2050.35,2068.76,32978905862,2017,10,27
2017-10-30,2069.32,2076.96,2064.74,2065.25,25948134792,2017,10,30
2017-10-31,2066.1,2079.28,2064.31,2064.31,26889367521,2017,10,31
2017-11-01,2070.68,2089.83,2068.26,2082.73,36089541735,2017,11,1
2017-11-02,2080.53,2080.53,2065.69,2073.04,32705382338,2017,11,2
2017-11-03,2073.17,2096.04,2073.17,2081.15,31932210910,2017,11,3
2017-11-07,2092.78,2155.55,2092.78,2155.55,74222613743,2017,11,7
2017-11-08,2155.21,2178.42,2144.98,2163.01,49040305740,2017,11,8
2017-11-09,2162.0,2183.61,2156.48,2183.61,60208430048,2017,11,9
2017-11-10,2181.98,2190.56,2166.68,2169.26,62124396482,2017,11,10
2017-11-13,2169.85,2191.71,2167.63,2167.63,37970412063,2017,11,13
