date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2018-01-04,3371.0,3392.8026,3365.5566,3385.7102,2121,2018,1,4
2018-01-05,3386.464,3401.8518,3380.245,3391.7501,2817,2018,1,5
2018-01-08,3391.5528,3412.7307,3384.5591,3409.4795,2803,2018,1,8
2018-01-09,3406.1116,3417.2012,3403.7269,3413.8996,2707,2018,1,9
2018-01-10,3414.1128,3430.1064,3398.887,3421.8343,2026,2018,1,10
2018-01-11,3415.585,3426.4829,3405.6858,3425.3449,2840,2018,1,11
2018-01-12,3423.8793,3435.2897,3417.9802,3428.9407,2702,2018,1,12
2018-01-15,3428.9508,3442.2624,3402.3576,3410.4882,2772,2018,1,15
2018-01-16,3403.4694,3437.5827,3402.2119,3436.594,2173,2018,1,16
2018-01-17,3438.5762,3465.0062,3430.5351,3444.6713,2725,2018,1,17
2018-01-18,3449.881,3475.9457,3449.3891,3474.754,2799,2018,1,18
2018-01-19,3481.62,3498.4341,3474.7738,3487.864,2243,2018,1,19
2018-01-22,3476.9939,3503.3857,3475.9409,3501.3622,2358,2018,1,22
2018-01-23,3504.3439,3546.9908,3504.3439,3546.5048,2634,2018,1,23
2018-01-24,3553.4787,3569.0432,3527.3688,3559.4653,2602,2018,1,24
2018-01-25,3555.1677,3571.1813,3528.1971,3548.307,2199,2018,1,25
2018-01-26,3535.4931,3574.7246,3534.2527,3558.1288,2595,2018,1,26
2018-01-29,3563.64,3586.6159,3523.0007,3523.0007,1755,2018,1,29
2018-01-30,3511.5005,3523.0513,3484.8633,3488.009,2575,2018,1,30
2018-01-31,3470.5089,3495.1333,3454.7259,3480.8334,2560,2018,1,31
2018-02-01,3478.6701,3495.0933,3424.8319,3446.9799,2570,2018,2,1
2018-02-02,3419.2249,3463.1639,3388.9359,3462.0808,2623,2018,2,2
2018-02-05,3411.6698,3487.5604,3407.9049,3487.497,2536,2018,2,5
2018-02-06,3418.01,3440.124,3364.6921,3370.652,2606,2018,2,6
2018-02-07,3412.7441,3425.1831,3304.2681,3309.2598,2520,2018,2,7
2018-02-08,3281.0458,3307.0265,3225.7117,3262.0504,2548,2018,2,8
2018-02-09,3172.8509,3179.3891,3062.7426,3129.8508,2563,2018,2,9
2018-02-12,3128.3709,3167.8938,3113.8978,3154.1254,2474,2018,2,12
2018-02-13,3176.1066,3219.2169,3176.1066,3184.9587,2558,2018,2,13
2018-02-14,3188.2475,3203.3179,3171.3836,3199.1589,2600,2018,2,14
2018-02-22,3237.5692,3269.857,3234.5027,3268.5589,2539,2018,2,22
2018-02-23,3275.429,3293.9942,3258.9417,3289.0241,2599,2018,2,23
2018-02-26,3307.295,3335.7958,3281.7264,3329.5737,2631,2018,2,26
2018-02-27,3328.6719,3328.6719,3284.6867,3292.0679,2557,2018,2,27
2018-02-28,3264.0585,3277.717,3240.2212,3259.408,2607,2018,2,28
2018-03-01,3235.0887,3279.8911,3229.2581,3273.7549,2569,2018,3,1
2018-03-02,3248.4464,3269.9377,3242.2669,3254.5283,2566,2018,3,2
2018-03-05,3255.8713,3269.2037,3236.7267,3256.9263,2574,2018,3,5
2018-03-06,3266.4868,3290.2534,3243.6754,3289.6419,2599,2018,3,6
2018-03-07,3288.8645,3308.4045,3264.7639,3271.6683,2613,2018,3,7
2018-03-08,3268.3468,3289.4974,3261.5685,3288.4055,2630,2018,3,8
2018-03-09,3291.4258,3309.2005,3283.5899,3307.1656,2544,2018,3,9
2018-03-12,3319.2089,3333.4273,3313.9373,3326.6992,2538,2018,3,12
2018-03-13,3324.1215,3333.8684,3307.3764,3310.2389,2601,2018,3,13
2018-03-14,3298.6655,3304.9644,3287.5388,3291.3819,2640,2018,3,14
2018-03-15,3277.5143,3296.8211,3273.2496,3291.112,2581,2018,3,15
2018-03-16,3290.209,3300.5352,3269.6266,3269.8821,2612,2018,3,16
2018-03-19,3264.9281,3280.5033,3251.1768,3279.2517,2606,2018,3,19
2018-03-20,3257.2188,3292.4712,3252.544,3290.6399,2559,2018,3,20
2018-03-21,3299.731,3314.2079,3268.8999,3280.9521,2545,2018,3,21
2018-03-22,3281.265,3288.7578,3242.8267,3263.4803,2494,2018,3,22
